pcode3,beneficiarios,educacion_ben,nutricion_ben,proteccionGBV_ben,proteccionGeneral_ben,proteccionNNA_ben,salud_ben,seguridad_alimentaria_ben,wash_ben,org_count,estado,pcode1,municipio,pcode2,parroquia,fo,poblacion_2019,ham_2019_ambitos_ge,percent_pobre,pob_pobre,percent_urbana,area_km2,densidad_ppl_km2,razon_de_dependencia_total,razon_de_dependencia_de_menores_de_15_anos,percent_sin_agua_segura,percent_sin_saneamiento_mejorado,percent_analfabeto,promedio_de_personas_por_vivienda,percent_hogares_jefatura_femenina,percent_sin_servicio_electrico,ham_2019_x_violencia_envelope,ham_2019_x_mortalidad_y_salud_envelope,ham_2019_x_pobreza_envelope,promedio_de_edad,pob_menor_de_18,pob_18_y_mas,hogares_2019,matricula_total,pob_analfabeto,pob_sin_agua_segura,pob_sin_servicio_electrico,pob_sin_saneamiento_mejorado,pob_urbana,not_covered_pobre,coverage_percent,coverage_pobre_percent,percent_total_ben,org_present,pob_pobre_score,percent_pobre_score,poverty_score,gap_score
VE120905,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,JOSE TADEO MONAGAS,VE1209,SAN FRANCISCO DE MACAIRA,Caracas,3778.716855108035,CIUD MED Y PEQ LLANO,0.5916379426745193,2235.6322661056474,0,189.482212641,19.942330218970643,0.5259,0.44670000000000004,0.1263,0.2182,0.1322,3.59,0.31370000000000003,0.030600000000000002,0.3855370083140725,0.10374468206721463,0.47331426437999913,28.94,1358.8798803632021,2419.836974744833,1005.6465349588915,793,499.5463682452823,477.2519388001448,115.62873576630588,824.5160177845733,0,2235.6322661056474,0,0,0,FALSE,0.011739255559521019,0.5687680991332793,0.2902536773464002,0.29029632364760927
VE120906,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,JOSE TADEO MONAGAS,VE1209,SAN RAFAEL DE ORITUCO,Caracas,5603.965316058424,CIUD MED Y PEQ LLANO,0.3239800157743853,1815.572771495716,0.8517,623.333955482,8.990309715640462,0.501,0.40880000000000005,0.13080000000000003,0.1186,0.0604,3.61,0.3951,0.0292,0.3855370083140725,0.10374468206721463,0.47331426437999913,30.14,1870.5025550235384,3733.4627610348853,1557.4950710175833,1027,338.4795050899288,732.998663340442,163.63578722890597,664.630286484529,4772.89725968696,1815.572771495716,0,0,0,FALSE,0.009490506091401734,0.2854927715219372,0.14749163880666946,0.14752611586352787
VE120907,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,JOSE TADEO MONAGAS,VE1209,SOUBLETTE,Caracas,3653.011038238174,CIUD MED Y PEQ LLANO,0.5995742370158911,2190.2513060622814,0,257.014833604,14.213230368900081,0.7155,0.6057,0.1806,0.3123,0.10220000000000001,4.07,0.34340000000000004,0.022400000000000003,0.3855370083140725,0.10374468206721463,0.47331426437999913,27.63,1561.2662455236793,2091.744792714495,911.3671723064956,1010,373.3377281079414,659.7337935058142,81.82744725653511,1140.8353472417818,0,2190.2513060622814,0,0,0,FALSE,0.011496312807197264,0.5771674632231422,0.29433188801516974,0.29437365175532204
VE121002,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,ORTIZ,VE1210,SAN FRANCISCO DE TIZNADOS,Caracas,4652.772974110714,RESTO,0.49565419528245885,2306.166444314819,0,1452.15824229,3.2040399170089495,0.5442,0.4765,0.3011,0.20920000000000002,0.0721,3.43,0.30620000000000003,0.0694,0.5072164848327535,0.08625026995559414,0.5184790588142588,27.2,1771.4966112397392,2881.276362870975,1364.9436329193857,956,335.4649314333825,1400.9499425047359,322.9024444032836,973.3601061839615,0,2306.166444314819,0,0,0,FALSE,0.012116853727798095,0.4671838576249191,0.2396503556763586,0.23969437371405805
VE121004,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,ORTIZ,VE1210,SAN LORENZO DE TIZNADOS,Caracas,3839.667017470006,RESTO,0.7001921752676377,2688.504801265726,0,608.539457933,6.309643470798162,0.6195,0.5417000000000001,0.5555,0.4228,0.19079999999999997,3.62,0.2854,0.1959,0.5072164848327535,0.08625026995559414,0.5184790588142588,27.23,1543.1920858766575,2296.4749315933486,1060.944559040202,692,732.6084669332771,2132.9350282045884,752.1907687223742,1623.4112149863186,0,2688.504801265726,0,0,0,FALSE,0.014163666590898242,0.6836562930214687,0.3489099798061835,0.3489614334940769
VE121102,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,JOSE FELIX RIBAS,VE1211,SAN RAFAEL DE LAYA,Caracas,3886.1371068527387,CIUD MED Y PEQ LLANO,0.4332289818697238,1683.587222207966,0,375.167624909,10.358402081723746,0.5822999999999999,0.5036,0.2315,0.3656999999999999,0.1103,3.9,0.3664,0.08869999999999999,0.4007430075788908,0.13487235973343337,0.5794044068868459,27.49,1514.8539366798582,2371.2831701728805,1023.4210060404082,701,428.64092288585704,899.6407402364091,344.70036137783785,1421.1603399760463,0,1683.587222207966,0,0,0,FALSE,0.008783933718752782,0.4011162354718925,0.20495008459532266,0.20498199482006146
VE121202,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,JUAN GERMAN ROSCIO,VE1212,CANTAGALLO,Caracas,3027.40533214982,CIUD MED Y PEQ LLANO,0.5919190892902498,1791.9790071185678,0,246.714964508,12.270862199976738,0.4556,0.3826,0.4258999999999999,0.14529999999999998,0.0907,3.34,0.2851,0.0189,0.37144488634924033,0.5060260342417515,0.4101277406401805,29.08,1001.2819191935201,2026.1234129562997,909.6613514241784,801,274.5856636259887,1289.371930962608,57.217960777631596,439.8819947613688,0,1791.9790071185678,0,0,0,FALSE,0.009364199066385404,0.5690656501925745,0.28921492462947995,0.28924894283889213
VE121203,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,JUAN GERMAN ROSCIO,VE1212,PARAPARA,Caracas,4913.480162944412,CIUD MED Y PEQ LLANO,0.7029422552607527,3453.8928269191156,0.7831999999999999,997.802343373,4.924302088061591,0.4915,0.40880000000000005,0.4327,0.1677,0.0897,3.1,0.36939999999999995,0.08800000000000001,0.37144488634924033,0.5060260342417515,0.4101277406401805,29.4,1676.6563901789534,3236.823772765458,1619.0663190096532,1000,440.73917061611377,2126.0628665060467,432.3862543391083,823.9906233257778,3848.237663618063,3453.8928269191156,0,0,0,FALSE,0.01826110025845814,0.6865668356683067,0.3524139679633824,0.35248030678513165
VE121301,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,SAN JOSE DE GUARIBE,VE1213,SAN JOSE DE GUARIBE,Caracas,14074,RESTO,0.5120806880551778,7207.023603688573,0.7276,1086.94596371,12.94820577093102,0.5876,0.4991,0.2598,0.171,0.0736,4.44,0.39880000000000004,0.0106,0.3555927483007153,0.15896798056167086,0.5120806880551778,27.5,5456.661998949764,8617.338001050237,3283.851216523718,2372,1035.8464,3656.4251999999997,149.1844,2406.654,10240.242400000001,7207.023603688573,0,0,0,FALSE,0.03835313709214454,0.4845688092891135,0.261460973190629,0.2616003022501638
VE121401,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,SANTA MARIA DE IPIRE,VE1214,CAPITAL SANTA MARIA DE IPIRE,Caracas,14863.39662639617,RESTO,0.5959619562960301,8858.018930670876,0.6775,3852.73185532,3.8578850500255353,0.5046,0.39399999999999996,0.43809999999999993,0.3669,0.1318,3.19,0.3357,0.1492,0.41724578189685596,0.14310353723572186,0.6058199546683871,30.48,4807.362890357876,10056.033736038295,4691.6099840437655,2764,1958.9956753590152,6511.654062024161,2217.6187766583084,5453.380222224755,10069.951214383405,8858.018930670876,0,0,0,FALSE,0.04719158714757414,0.5733444118523358,0.3102679994999549,0.3104394368308681
VE121402,0,0,0,0,0,0,0,0,0,0,GUARICO,VE12,SANTA MARIA DE IPIRE,VE1214,ALTAMIRA,Caracas,1005.6033736038295,RESTO,0.7515268442799516,755.7379299617592,0,676.308643534,1.4869000761976434,0.4813,0.36590000000000006,0.8329000000000001,0.6927,0.2151,2.25,0.1968,0.3935,0.41724578189685596,0.14310353723572186,0.6058199546683871,31.68,290.5880252260466,715.0153483777829,447.33675252640376,NA,216.30528566218373,837.5670498746297,395.7049275131069,696.5814568953726,0,755.7379299617592,0,0,0,FALSE,0.0038167787580702627,0.7379862557119022,0.37090151723498627,0.37091538280727404
VE130103,0,0,0,0,0,0,0,0,0,0,LARA,VE13,ANDRES ELOY BLANCO,VE1301,YACAMBU,Zulia,10878.48790348185,CIUD MED Y PEQ OCCID,0.8419038289358428,9158.640618973619,0,247.986626653,43.86723610988822,0.6584,0.5857,0.7539,0.9013,0.2354,3.95,0.1143,0.10039999999999999,0.4900975549693047,0.1535483068717544,0.5817412204725236,25.52,4704.83369668748,6173.65420679437,2782.1188485554026,2589,2560.796052479627,8201.292030434966,1092.2001855095775,9804.78114740819,0,9158.640618973619,0,0,0,FALSE,0.04880093741902479,0.8336365890811621,0.44121876325009346,0.4413960470195716
VE130309,0,0,0,0,0,0,0,0,0,0,LARA,VE13,IRIBARREN,VE1303,BUENA VISTA,Zulia,8119.704985796452,CIUD PRINC RESTO,0.5988372134314802,4862.381507580044,0.3619,214.338649871,37.882598358640905,0.5655,0.4706,0.2143,0.4578,0.21719999999999998,3.49,0.2522,0.0843,0.5250265283372434,0.2520619496421669,0.44002263267024355,28.18,2971.4467020667917,5148.25828372966,2390.8860504100458,2095,1763.5999229149893,1740.0527784561796,684.491130302641,3717.200942497616,2938.521234359736,4862.381507580044,0,0,0,FALSE,0.02580131351903328,0.5763874355223031,0.3010943745206682,0.30118810538650925
VE130402,0,0,0,0,0,0,0,0,0,0,LARA,VE13,JIMENEZ,VE1304,CUARA,Zulia,5775.0528134499045,CIUD MED Y PEQ OCCID,0.49831043736942005,2877.7690933017216,0.9076000000000001,60.9027323921,94.82419895825586,0.5168,0.4458,0.1115,0.25420000000000004,0.0916,4.2,0.3746,0.0101,0.568966963953119,0.08268478193083464,0.4443081178916782,27.99,2021.671208055685,3753.38160539422,1545.3070190203669,1348,528.9948377120113,643.9183886996643,58.32803341584403,1468.018425178966,5241.437933487134,2877.7690933017216,0,0,0,FALSE,0.015176875389916434,0.469995087077801,0.24258598123385872,0.24264111570094737
VE130403,0,0,0,0,0,0,0,0,0,0,LARA,VE13,JIMENEZ,VE1304,DIEGO DE LOZADA,Zulia,8831.147707357644,CIUD MED Y PEQ OCCID,0.37079608219699245,3274.5549711911667,0.8466,142.206756997,62.10076014562336,0.504,0.4201,0.0121,0.16740000000000002,0.099,3.86,0.222,0.004,0.568966963953119,0.08268478193083464,0.4443081178916782,29.55,3005.4668158460154,5825.680891511629,2368.0132875233917,2011,874.2836230284069,106.85688725902749,35.324590829430576,1478.3341262116699,7476.449649048982,3274.5549711911667,0,0,0,FALSE,0.017301031713747896,0.33504047857821473,0.17617075514598132,0.1762336062361507
VE130404,0,0,0,0,0,0,0,0,0,0,LARA,VE13,JIMENEZ,VE1304,PARAISO DE SAN JOSE,Zulia,1269.1538659564146,CIUD MED Y PEQ OCCID,0.5131218511210905,651.2305810570439,0,13.2451705609,95.8201225209573,0.5757,0.4729,0.0607,0.303,0.12050000000000001,3.7,0.1457,0.0067,0.568966963953119,0.08268478193083464,0.4443081178916782,29.37,447.5982355911562,821.5556303652584,348.6433557432399,257,152.93304084774798,77.03763966355436,8.503330901907978,384.55362138479364,0,651.2305810570439,0,0,0,FALSE,0.003257308377613164,0.4856707225109973,0.24446401544430524,0.2444758485757588
VE130405,0,0,0,0,0,0,0,0,0,0,LARA,VE13,JIMENEZ,VE1304,SAN MIGUEL,Zulia,3961.6471083299502,CIUD MED Y PEQ OCCID,0.6268462693523077,2483.343710346987,0,45.0445327526,87.94956604586561,0.5241,0.429,0.10039999999999999,0.26230000000000003,0.13369999999999999,3.92,0.2503,0.005699999999999999,0.568966963953119,0.08268478193083464,0.4443081178916782,29.03,1378.464489044229,2583.182619285721,1087.3530401893124,996,529.6722183837143,397.749369676327,22.581388517480715,1039.1400365149461,0,2483.343710346987,0,0,0,FALSE,0.01306535575635633,0.606030773883125,0.3095480648197407,0.3095955285702455
VE130407,0,0,0,0,0,0,0,0,0,0,LARA,VE13,JIMENEZ,VE1304,JOSE BERNARDO DORANTE,Zulia,13808.808291335386,CIUD MED Y PEQ OCCID,0.48366926975282626,6678.896222426959,0.7243,156.124223148,88.44757086954499,0.5589999999999999,0.5022,0.12480000000000002,0.30510000000000004,0.09050000000000001,3.73,0.3378,0.0044,0.568966963953119,0.08268478193083464,0.4443081178916782,26.05,5330.906492272048,8477.901799063338,3869.596057308633,2767,1249.6971503658526,1723.3392747586565,60.75875648187571,4213.067409686427,10001.719845414222,6678.896222426959,0,0,0,FALSE,0.03552585623562178,0.4544996313622277,0.24501274379892474,0.24514180192855267
VE130502,0,0,0,0,0,0,0,0,0,0,LARA,VE13,MORAN,VE1305,ANZOATEGUI,Zulia,6595.696399741685,CIUD MED Y PEQ OCCID,0.3702684910666518,2442.178553466101,0,124.504361207,52.97562539817967,0.6297,0.5341,0.185,0.4253,0.1711,3.8,0.2133,0.0377,0.42052594815845734,0.09422096020083331,0.48240773360160805,27.97,2583.370681304488,4012.3257184371973,1765.3783096545044,1903,1128.5236539958023,1220.2038339522117,248.6577542702615,2805.1496788101385,0,2442.178553466101,0,0,0,FALSE,0.01284498191448686,0.33448210337138645,0.17366354264293665,0.17371020582059502
VE130503,0,0,0,0,0,0,0,0,0,0,LARA,VE13,MORAN,VE1305,GUARICO,Zulia,18659.67742977075,CIUD MED Y PEQ OCCID,0.47405133953202194,8845.64508081826,0.45,288.438840842,64.69197204960368,0.5958,0.5036,0.21810000000000002,0.4191,0.1602,3.89,0.2779,0.0197,0.42052594815845734,0.09422096020083331,0.48240773360160805,27.58,7170.653898934454,11489.023530836295,4855.071641911529,4246,2989.280324249274,4069.6756474330004,367.5956453664837,7820.27081081692,8396.854843396837,8845.64508081826,0,0,0,FALSE,0.047125344892294335,0.4443205106995398,0.2457229277959171,0.24589412448233985
VE130504,0,0,0,0,0,0,0,0,0,0,LARA,VE13,MORAN,VE1305,HILARIO LUNA Y LUNA,Zulia,11829.947449144332,CIUD MED Y PEQ OCCID,0.6096868489817201,7212.563383888146,0,347.29376904,34.06322976034103,0.6870999999999999,0.6139,0.37670000000000003,0.7446,0.2147,3.63,0.17010000000000003,0.0848,0.42052594815845734,0.09422096020083331,0.48240773360160805,25.42,5193.745237326445,6636.202211817888,3275.344970939619,3933,2539.889717331288,4456.3412040926705,1003.1795436874394,8808.578870632871,0,7212.563383888146,0,0,0,FALSE,0.038382793790629255,0.5878701294987254,0.31312646164467733,0.31326589844089864
VE130505,0,0,0,0,0,0,0,0,0,0,LARA,VE13,MORAN,VE1305,HUMOCARO ALTO,Zulia,10459.500807232807,CIUD MED Y PEQ OCCID,0.6174630854661571,6458.35564086973,0.3782,276.673950667,37.804429300327165,0.6384000000000001,0.5259,0.19569999999999996,0.41200000000000003,0.15789999999999998,3.91,0.20370000000000002,0.06269999999999999,0.42052594815845734,0.09422096020083331,0.48240773360160805,28.44,4005.574749757831,6453.926057474977,2753.270059735228,2383,1651.55517746206,2046.92430797546,655.8107006134969,4309.314332579917,3955.7832052954477,6458.35564086973,0,0,0,FALSE,0.03434521272716813,0.5961000966184142,0.3152226546727912,0.31534742376735836
VE130506,0,0,0,0,0,0,0,0,0,0,LARA,VE13,MORAN,VE1305,HUMOCARO BAJO,Zulia,13068.750201808201,CIUD MED Y PEQ OCCID,0.6068455318047143,7930.712666239266,0.535,225.063725404,58.06688829285652,0.6107,0.49329999999999996,0.30689999999999995,0.34340000000000004,0.1118,4.23,0.2899,0.0501,0.42052594815845734,0.09422096020083331,0.48240773360160805,29.34,4833.693574426865,8235.056627381337,3367.608209557636,3222,1461.0862725621569,4010.7994369349362,654.7443851105909,4487.808819300937,6991.781357967388,7930.712666239266,0,0,0,FALSE,0.0422273392358333,0.58486302612807,0.31354518268195164,0.31369858592112465
VE130507,0,0,0,0,0,0,0,0,0,0,LARA,VE13,MORAN,VE1305,LA CANDELARIA,Zulia,1848.6402567000323,CIUD MED Y PEQ OCCID,0.5408970646963164,999.9240885284923,0,51.1151029467,36.16622387766082,0.5588000000000001,0.4213,0.3605,0.6714,0.24350000000000002,3.27,0.1324,0.0956,0.42052594815845734,0.09422096020083331,0.48240773360160805,30.89,622.2142799483371,1226.4259767516953,569.3316919599613,457,450.1439025064579,666.4348125403616,176.7300085405231,1241.1770683484017,0,999.9240885284923,0,0,0,FALSE,0.005124006665652595,0.5150665742091715,0.26009529043741203,0.26011390489984987
VE130508,0,0,0,0,0,0,0,0,0,0,LARA,VE13,MORAN,VE1305,MORAN,Zulia,3931.3140942847917,CIUD MED Y PEQ OCCID,0.46762099013142966,1838.364989287099,0,274.7608609,14.308129918531609,0.6139,0.4781,0.4275,0.3775,0.1092,3.98,0.2384,0.1186,0.42052594815845734,0.09422096020083331,0.48240773360160805,30.51,1425.5795527930256,2505.7345414917663,991.2672344204069,1036,429.2994990958993,1680.6367753067484,466.2538515821763,1484.071070592509,0,1838.364989287099,0,0,0,FALSE,0.009612522111259174,0.43751496096595083,0.223563741538605,0.2235986618545703
VE130702,0,0,0,0,0,0,0,0,0,0,LARA,VE13,SIMON PLANAS,VE1307,BURIA,Zulia,8737.326518071615,CIUD MED Y PEQ OCCID,0.7638455906977472,6673.968335315503,0.32689999999999997,272.002297649,32.12225261915444,0.6379,0.5611999999999999,0.315,0.3328,0.1433,3.54,0.27140000000000003,0.0626,0.5687240997235123,0.07953695279923441,0.4734336926722825,26.19,3606.9243617674983,5130.402156304116,2508.5240768672143,2958,1252.0588900396626,2752.2578531925587,546.9566400312831,2907.7822652142336,2856.2320387576106,6673.968335315503,0,0,0,FALSE,0.035499475249920864,0.75102378076366,0.39326162800679043,0.39339059029972273
VE130807,0,0,0,0,0,0,0,0,0,0,LARA,VE13,TORRES,VE1308,EL BLANCO,Zulia,8223.885958710027,CIUD MED Y PEQ OCCID,0.640468644376393,5267.141091481064,0.6464,617.723628239,13.313212548068776,0.5421,0.4619,0.3028,0.37329999999999997,0.10039999999999999,4.14,0.3124,0.0637,0.3850767656073487,0.10131017036103637,0.47540923567380317,28.04,3031.9305248954265,5191.955433814601,2047.2298745108624,2162,825.6781502544866,2490.1926682973963,523.8615355698288,3069.976628386453,5315.919883710161,5267.141091481064,0,0,0,FALSE,0.027968156336998434,0.6204479921306237,0.3242080742338111,0.32430967679398737
VE130808,0,0,0,0,0,0,0,0,0,0,LARA,VE13,TORRES,VE1308,ESPINOZA DE LOS MONTEROS,Zulia,6816.203929294293,CIUD MED Y PEQ OCCID,0.5665111824212195,3861.4557476086716,0,309.602794005,22.01596387784605,0.5134000000000001,0.4132,0.2815,0.42950000000000005,0.07730000000000001,3.72,0.3102,0.014199999999999999,0.3850767656073487,0.10131017036103637,0.47540923567380317,29.84,2296.506900553232,4519.697028741061,1914.1317339090542,1659,526.8925637344489,1918.7614060963433,96.79009579597896,2927.559587631899,0,3861.4557476086716,0,0,0,FALSE,0.02044295047940566,0.5421752336612962,0.28130909207035093,0.2813833571052441
VE130809,0,0,0,0,0,0,0,0,0,0,LARA,VE13,TORRES,VE1308,LARA,Zulia,1545.291971393874,CIUD MED Y PEQ OCCID,0.4130903710011309,638.3452337681643,0,115.178066254,13.41654727894173,0.5639,0.395,0.20079999999999998,0.2102,0.10779999999999999,3.16,0.258,0.0716,0.3850767656073487,0.10131017036103637,0.47540923567380317,33.88,455.6919390095804,1089.6000323842939,494.04225070840647,NA,166.58247451625962,310.29462785588987,110.64290515180137,324.82037238699235,0,638.3452337681643,0,0,0,FALSE,0.0031883278683419542,0.3798025697138576,0.19149544879109978,0.19150703133054936
VE130812,0,0,0,0,0,0,0,0,0,0,LARA,VE13,TORRES,VE1308,MONTANA VERDE,Zulia,11298.67859668061,CIUD MED Y PEQ OCCID,0.8031155375695617,9074.144334998848,0.2803,725.558161884,15.572395419468807,0.5359,0.4664,0.5126,0.5204,0.10890000000000001,4.28,0.2651,0.0369,0.3850767656073487,0.10131017036103637,0.47540923567380317,27.26,4248.988946161112,7049.689650519498,2758.9665416273106,2938,1230.4260991785184,5791.70264865848,416.9212402175145,5879.8323417125885,3167.0196106495746,9074.144334998848,0,0,0,FALSE,0.04834859441503492,0.7925850645792664,0.42046682949715064,0.420642469997522
VE130814,0,0,0,0,0,0,0,0,0,0,LARA,VE13,TORRES,VE1308,TORRES,Zulia,1585.8981837808662,CIUD MED Y PEQ OCCID,0.38035266148375024,603.2005950432981,0,57.8740161268,27.40259428870838,0.5959,0.4472,0.12439999999999998,0.2402,0.1195,2.99,0.3059,0.0044,0.3850767656073487,0.10131017036103637,0.47540923567380317,32.37,533.5205127513156,1052.3776710295506,525.6248603427338,NA,189.5148329618135,197.28573406233974,6.977952008635812,380.93274374416404,0,603.2005950432981,0,0,0,FALSE,0.003000184310931887,0.3451546685805536,0.17407742644574276,0.17408832549834094
VE130816,0,0,0,0,0,0,0,0,0,0,LARA,VE13,TORRES,VE1308,REYES VARGAS,Zulia,6830.867283767372,CIUD MED Y PEQ OCCID,0.999095371362245,6824.687885601773,0,788.679788747,8.661141544681628,0.6171,0.4959,0.7676000000000001,0.8401000000000001,0.15990000000000001,3.8,0.2073,0.0202,0.3850767656073487,0.10131017036103637,0.47540923567380317,29.04,2537.888274187019,4292.979009580353,1848.710613952233,555,1092.2556786744028,5243.373727019835,137.98351913210092,5738.6116050929695,0,6824.687885601773,0,0,0,FALSE,0.03630633835595816,1,0.518153169177979,0.51828506263864
VE130817,0,0,0,0,0,0,0,0,0,0,LARA,VE13,TORRES,VE1308,ALTAGRACIA,Zulia,1405.4261287275672,CIUD MED Y PEQ OCCID,0.6346651413255847,891.9749726115508,0,264.329663454,5.316944418431292,0.5771999999999999,0.4177,0.9434999999999999,0.5294,0.1152,2.93,0.2834,0.030600000000000002,0.3850767656073487,0.10131017036103637,0.47540923567380317,32.55,452.308087977331,953.1180407502362,481.6347969234921,496,161.90509002941573,1326.0195524544595,43.00603953906356,744.032592548374,0,891.9749726115508,0,0,0,FALSE,0.004546111105340148,0.6143058642024474,0.3094259876538938,0.3094425027406082
VE130902,0,0,0,0,0,0,0,0,0,0,LARA,VE13,URDANETA,VE1309,MOROTURO,Zulia,24386.73335396947,CIUD MED Y PEQ OCCID,0.5049327891977371,12313.66129184129,0.5506,1048.78460499,23.252375404768642,0.6529,0.5543,0.3086,0.5701999999999999,0.1195,4.41,0.302,0.058899999999999994,0.3750188883454275,0.103305041127047,0.5543354131007996,26.91,9878.655479708705,14508.077874260764,5805.935778172399,8020,2914.2146357993515,7525.745913034978,1436.3785945488016,13905.31535843339,13427.335384695589,12313.66129184129,0,0,0,FALSE,0.06569104739405303,0.4770038422656271,0.2713474448298401,0.271586086895319
VE130903,0,0,0,0,0,0,0,0,0,0,LARA,VE13,URDANETA,VE1309,SAN MIGUEL,Zulia,14961.103142666298,CIUD MED Y PEQ OCCID,0.6166931965581824,9226.410521087548,0.4852,420.671841978,35.56478387599977,0.6272,0.5044,0.2426,0.6081,0.1363,4.06,0.303,0.059800000000000006,0.3750188883454275,0.103305041127047,0.5543354131007996,28.87,5639.150355973347,9321.952786692951,3806.764568840521,4571,2039.1983583454164,3629.563622410844,894.6739679314447,9097.846821055375,7259.127244821688,9226.410521087548,0,0,0,FALSE,0.049163737292111126,0.5952852859563252,0.32222451162421817,0.32240311337102356
VE130904,0,0,0,0,0,0,0,0,0,0,LARA,VE13,URDANETA,VE1309,XAGUAS,Zulia,3899.1727081670224,CIUD MED Y PEQ OCCID,0.5497832034928776,2143.6996624680646,0,836.888844468,4.659128549676963,0.5871999999999999,0.43579999999999997,0.5609000000000001,0.5926,0.096,3.65,0.28559999999999997,0.1344,0.3750188883454275,0.103305041127047,0.5543354131007996,31.38,1327.5218064221829,2571.6509017448398,1103.2630292761603,978,374.32057998403417,2187.045972010883,524.0488119776478,2310.6497468597777,0,2143.6996624680646,0,0,0,FALSE,0.011247102909276059,0.524471204619146,0.26785915376421104,0.2679000121760555
